Settle Date;Security;Maturity;Bid Price;Ask Price;Accrued
2022.11.07;A241024C18;2024.10.24;81.6115;81.9738;0.0959
2022.11.07;A300821A19;2030.08.21;60.2143;61.2985;0.6411
2022.11.07;A251126C19;2025.11.26;72.1586;72.6637;0.9479
2022.11.07;A270422B20;2027.04.22;100.55;100.92;0.7404
2022.11.07;A410425A20;2041.04.25;42.1466;43.3007;1.611
2022.11.07;A230823C20;2023.08.23;92.2151;92.4045;0.3123
2022.11.07;A290523A20;2029.05.23;59.2438;60.0931;0.9205
2022.11.07;A260422E20;2026.04.22;70.137;70.7084;0.8178
2022.11.07;A330420A20;2033.04.20;49.1197;50.1184;1.239
2022.11.07;A340622A21;2034.06.22;46.8717;47.9906;0.8507
2022.11.07;A290822B21;2029.08.22;97.56;97.95;2.5709
2022.11.07;A260826F21;2026.08.26;67.8975;68.5265;0.3
2022.11.07;A510428G21;2051.04.28;44.8526;46.1692;2.1151
2022.11.07;A280323B22;2028.03.23;71.4396;72.149;3.6
2022.11.07;A321124A22;2032.11.24;64.6343;65.7245;3.8
2022.11.07;A320527G22;2032.05.27;63.9897;65.221;2.0219
2022.11.07;D230222;2023.02.22;96.6894;96.7644;0
2022.11.07;D230419;2023.04.19;95.1204;95.2352;0
2022.11.07;D230628;2023.06.28;92.654;92.7764;0
2022.11.07;D230823;2023.08.23;91.0465;91.2065;0
2022.11.07;D230517;2023.05.17;93.3393;93.4319;0
2022.11.07;D231018;2023.10.18;88.5821;88.7705;0
2022.11.07;A320825B22;2032.08.25;96.45;96.9101;0.7273
2022.11.08;A231124A07;2023.11.24;93.1477;93.3195;5.737
2022.11.08;A281022A11;2028.10.22;80.7527;81.6635;0.3144
2022.11.08;A250624B14;2025.06.24;83.5312;84.0338;2.0644
2022.11.08;A240626B15;2024.06.26;85.364;85.6568;1.1096
2022.11.08;A311022A15;2031.10.22;59.1075;59.8374;0.1514
2022.11.08;A271027A16;2027.10.27;68.1873;68.9245;0.0986
2022.11.08;A261222D17;2026.12.22;70.2597;70.9001;2.4185
2022.11.08;A230726B18;2023.07.26;101.05;101.5;0.6027
2022.11.08;A381027A18;2038.10.27;45.969;47.0573;0.0986
2022.11.08;A241024C18;2024.10.24;82.0794;82.3459;0.1027
2022.11.08;A300821A19;2030.08.21;60.6689;61.7248;0.6493
2022.11.08;A251126C19;2025.11.26;72.7233;73.1151;0.9507
2022.11.08;A270422B20;2027.04.22;100.55;100.92;0.7867
2022.11.08;A410425A20;2041.04.25;43.1631;44.2108;1.6192
2022.11.08;A230823C20;2023.08.23;92.3056;92.4687;0.3164
2022.11.08;A290523A20;2029.05.23;59.8419;60.6347;0.926
2022.11.08;A260422E20;2026.04.22;70.7911;71.2829;0.8219
2022.11.08;A330420A20;2033.04.20;49.6835;50.8191;1.2452
2022.11.08;A340622A21;2034.06.22;47.6624;48.6759;0.8568
2022.11.08;A290822B21;2029.08.22;97.56;97.95;2.6043
2022.11.08;A260826F21;2026.08.26;68.5444;69.1806;0.3041
2022.11.08;A510428G21;2051.04.28;45.9121;47.2821;2.126
2022.11.08;A280323B22;2028.03.23;71.9739;72.7837;3.6123
2022.11.08;A321124A22;2032.11.24;65.0463;66.0067;3.813
2022.11.08;A320527G22;2032.05.27;64.4758;65.5396;2.0342
2022.11.08;D230222;2023.02.22;96.7165;96.7799;0
2022.11.08;D230419;2023.04.19;95.1488;95.263;0
2022.11.08;D230628;2023.06.28;92.6943;92.8051;0
2022.11.08;D230823;2023.08.23;91.0747;91.2342;0
2022.11.08;D230517;2023.05.17;93.3719;93.4871;0
2022.11.08;D231018;2023.10.18;88.7542;88.8824;0
2022.11.08;A320825B22;2032.08.25;96.44;96.9;0.7656
2022.11.09;A231124A07;2023.11.24;93.5088;93.6814;5.7534
2022.11.09;A281022A11;2028.10.22;82.6672;83.5683;0.3329
2022.11.09;A250624B14;2025.06.24;84.7616;85.236;2.0795
2022.11.09;A240626B15;2024.06.26;86.2064;86.5158;1.1178
2022.11.09;A311022A15;2031.10.22;61.0444;61.9745;0.1603
2022.11.09;A271027A16;2027.10.27;69.7131;70.5002;0.1068
2022.11.09;A261222D17;2026.12.22;71.8646;72.4724;2.426
2022.11.09;A230726B18;2023.07.26;101.05;101.5;0.6491
2022.11.09;A381027A18;2038.10.27;48.2836;49.4974;0.1068
2022.11.09;A241024C18;2024.10.24;82.9744;83.3305;0.1096
2022.11.09;A300821A19;2030.08.21;62.2699;63.3207;0.6575
2022.11.09;A251126C19;2025.11.26;74.1268;74.5284;0.9534
2022.11.09;A270422B20;2027.04.22;100.55;100.95;0.833
2022.11.09;A410425A20;2041.04.25;45.4985;46.7305;1.6274
2022.11.09;A230823C20;2023.08.23;92.5978;92.7548;0.3205
2022.11.09;A290523A20;2029.05.23;61.6211;62.5457;0.9315
2022.11.09;A260422E20;2026.04.22;72.08;72.5832;0.826
2022.11.09;A330420A20;2033.04.20;51.5734;52.7187;1.2514
2022.11.09;A340622A21;2034.06.22;49.6787;50.7001;0.863
2022.11.09;A290822B21;2029.08.22;97.85;98.14;2.6377
2022.11.09;A260826F21;2026.08.26;69.9343;70.5633;0.3082
2022.11.09;A510428G21;2051.04.28;48.3282;49.9398;2.137
2022.11.09;A280323B22;2028.03.23;73.6472;74.4807;3.6247
2022.11.09;A321124A22;2032.11.24;67.1328;68.1334;3.826
2022.11.09;A320527G22;2032.05.27;66.3125;67.6012;2.0466
2022.11.09;D230222;2023.02.22;96.7492;96.823;0
2022.11.09;D230419;2023.04.19;95.2057;95.2909;0
2022.11.09;D230628;2023.06.28;92.7731;92.8339;0
2022.11.09;D230823;2023.08.23;91.136;91.3019;0
2022.11.09;D230517;2023.05.17;93.4503;93.5191;0
2022.11.09;D231018;2023.10.18;88.8434;88.9413;0
2022.11.09;A320825B22;2032.08.25;96.44;96.9;0.8038
2022.11.10;A231124A07;2023.11.24;93.6117;93.7841;5.7699
2022.11.10;A281022A11;2028.10.22;83.046;83.8761;0.3514
2022.11.10;A250624B14;2025.06.24;85.3443;85.7268;2.0945
2022.11.10;A240626B15;2024.06.26;86.4743;86.8096;1.126
2022.11.10;A311022A15;2031.10.22;61.2614;62.3672;0.1692
2022.11.10;A271027A16;2027.10.27;70.161;70.8949;0.1151
2022.11.10;A261222D17;2026.12.22;72.132;72.7423;2.4336
2022.11.10;A230726B18;2023.07.26;101.05;101.5;0.6954
2022.11.10;A381027A18;2038.10.27;48.1382;49.501;0.1151
2022.11.10;A241024C18;2024.10.24;83.2654;83.5942;0.1164
2022.11.10;A300821A19;2030.08.21;62.6263;63.6841;0.6658
2022.11.10;A251126C19;2025.11.26;74.4071;74.9115;0.9562
2022.11.10;A270422B20;2027.04.22;100.55;100.95;0.8793
2022.11.10;A410425A20;2041.04.25;45.3509;46.6293;1.6356
2022.11.10;A230823C20;2023.08.23;92.6483;92.7788;0.3247
2022.11.10;A290523A20;2029.05.23;61.9388;62.6607;0.937
2022.11.10;A260422E20;2026.04.22;72.3382;72.8874;0.8301
2022.11.10;A330420A20;2033.04.20;51.7907;52.9417;1.2575
2022.11.10;A340622A21;2034.06.22;49.817;50.932;0.8692
2022.11.10;A290822B21;2029.08.22;97.952;98.35;2.6711
2022.11.10;A260826F21;2026.08.26;70.1837;70.815;0.3123
2022.11.10;A510428G21;2051.04.28;48.6108;49.882;2.1479
2022.11.10;A280323B22;2028.03.23;73.9447;74.782;3.637
2022.11.10;A321124A22;2032.11.24;67.4224;68.3801;3.839
2022.11.10;A320527G22;2032.05.27;66.5005;67.7936;2.0589
2022.11.10;D230222;2023.02.22;96.7954;96.8523;0
2022.11.10;D230419;2023.04.19;95.2462;95.3269;0
2022.11.10;D230628;2023.06.28;92.7967;92.8793;0
2022.11.10;D230823;2023.08.23;91.2302;91.3627;0
2022.11.10;D230517;2023.05.17;93.4827;93.5741;0
2022.11.10;D231018;2023.10.18;88.8723;89.0829;0
2022.11.10;A320825B22;2032.08.25;96.44;96.9;0.8421
2022.11.11;A231124A07;2023.11.24;93.6456;93.8781;5.7863
2022.11.11;A281022A11;2028.10.22;83.6533;84.5678;0.3699
2022.11.11;A250624B14;2025.06.24;85.3571;85.8545;2.1096
2022.11.11;A240626B15;2024.06.26;86.6186;86.9417;1.1342
2022.11.11;A311022A15;2031.10.22;62.0314;63.1105;0.1781
2022.11.11;A271027A16;2027.10.27;70.6122;71.3815;0.1233
2022.11.11;A261222D17;2026.12.22;72.5529;73.0902;2.4411
2022.11.11;A230726B18;2023.07.26;101.05;101.5;0.7418
2022.11.11;A381027A18;2038.10.27;48.8927;50.2316;0.1233
2022.11.11;A241024C18;2024.10.24;83.4998;83.7864;0.1233
2022.11.11;A300821A19;2030.08.21;63.2983;64.3297;0.674
2022.11.11;A251126C19;2025.11.26;74.6883;75.2355;0.9589
2022.11.11;A270422B20;2027.04.22;100.55;100.95;0.9256
2022.11.11;A410425A20;2041.04.25;46.0128;47.4236;1.6438
2022.11.11;A230823C20;2023.08.23;92.7052;92.8288;0.3288
2022.11.11;A290523A20;2029.05.23;62.2926;63.1937;0.9425
2022.11.11;A260422E20;2026.04.22;72.5971;73.1928;0.8342
2022.11.11;A330420A20;2033.04.20;52.5192;53.7336;1.2637
2022.11.11;A340622A21;2034.06.22;50.5337;51.6682;0.8753
2022.11.11;A290822B21;2029.08.22;97.9533;98.35;2.7045
2022.11.11;A260826F21;2026.08.26;70.3871;71.0675;0.3164
2022.11.11;A510428G21;2051.04.28;49.183;50.7209;2.1589
2022.11.11;A280323B22;2028.03.23;74.5009;75.3132;3.6493
2022.11.11;A321124A22;2032.11.24;67.9046;69.1153;3.8521
2022.11.11;A320527G22;2032.05.27;67.2875;68.6001;2.0712
2022.11.11;D230222;2023.02.22;96.8092;96.8816;0
2022.11.11;D230419;2023.04.19;95.2664;95.3587;0
2022.11.11;D230628;2023.06.28;92.8312;92.963;0
2022.11.11;D230823;2023.08.23;91.2582;91.3903;0
2022.11.11;D230517;2023.05.17;93.4606;93.5606;0
2022.11.11;D231018;2023.10.18;88.9162;89.0737;0
2022.11.11;A320825B22;2032.08.25;96.55;96.9;0.8804
2022.11.14;A231124A07;2023.11.24;94.1497;94.2359;5.8356
2022.11.14;A281022A11;2028.10.22;85.9372;86.1333;0.4253
2022.11.14;A250624B14;2025.06.24;86.4501;86.5469;2.1548
2022.11.14;A240626B15;2024.06.26;87.1754;87.4251;1.1589
2022.11.14;A311022A15;2031.10.22;64.5913;64.9063;0.2048
2022.11.14;A271027A16;2027.10.27;72.5896;72.8026;0.1479
2022.11.14;A261222D17;2026.12.22;73.7275;74.3797;2.4637
2022.11.14;A230726B18;2023.07.26;101;101.5;0.8809
2022.11.14;A381027A18;2038.10.27;51.522;52.6211;0.1479
2022.11.14;A241024C18;2024.10.24;84.004;84.3498;0.1438
2022.11.14;A300821A19;2030.08.21;65.3657;66.521;0.6986
2022.11.14;A251126C19;2025.11.26;75.6804;75.8855;0.9671
2022.11.14;A270422B20;2027.04.22;100.75;100.9;1.0644
2022.11.14;A410425A20;2041.04.25;48.517;49.578;1.6685
2022.11.14;A230823C20;2023.08.23;92.9071;92.9394;0.3411
2022.11.14;A290523A20;2029.05.23;64.8233;65.1846;0.9589
2022.11.14;A260422E20;2026.04.22;73.9589;74.2963;0.8466
2022.11.14;A330420A20;2033.04.20;54.8236;56.0559;1.2822
2022.11.14;A340622A21;2034.06.22;53.1855;53.6643;0.8938
2022.11.14;A290822B21;2029.08.22;97.9;98.35;2.8047
2022.11.14;A260826F21;2026.08.26;71.7105;72.3094;0.3288
2022.11.14;A510428G21;2051.04.28;51.7731;52.4066;2.1918
2022.11.14;A280323B22;2028.03.23;77.1005;77.7773;3.6863
2022.11.14;A321124A22;2032.11.24;70.8738;71.8947;3.8911
2022.11.14;A320527G22;2032.05.27;69.9619;70.6471;2.1082
2022.11.14;D230222;2023.02.22;96.9175;96.9749;0
2022.11.14;D230419;2023.04.19;95.391;95.4502;0
2022.11.14;D230628;2023.06.28;92.9673;93.0759;0
2022.11.14;D230823;2023.08.23;91.3423;91.4077;0
2022.11.14;D230517;2023.05.17;93.6125;93.7246;0
2022.11.14;D231018;2023.10.18;89.1221;89.2715;0
2022.11.14;A320825B22;2032.08.25;96.5;96.85;0.9952
2022.11.15;A231124A07;2023.11.24;94.2082;94.4235;5.8521
2022.11.15;A281022A11;2028.10.22;90.3905;91.4432;0.4438
2022.11.15;A250624B14;2025.06.24;87.24;87.7313;2.1699
2022.11.15;A240626B15;2024.06.26;88.1994;88.2628;1.1671
2022.11.15;A311022A15;2031.10.22;68.9912;70.1218;0.2137
2022.11.15;A271027A16;2027.10.27;75.241;75.944;0.1562
2022.11.15;A261222D17;2026.12.22;75.8543;76.4488;2.4712
2022.11.15;A230726B18;2023.07.26;101;101.4;0.9272
2022.11.15;A381027A18;2038.10.27;56.1127;56.7232;0.1562
2022.11.15;A241024C18;2024.10.24;84.804;85.1983;0.1507
2022.11.15;A300821A19;2030.08.21;69.8374;70.7294;0.7068
2022.11.15;A251126C19;2025.11.26;76.5857;77.0447;0.9699
2022.11.15;A270422B20;2027.04.22;100.51;100.81;1.1107
2022.11.15;A410425A20;2041.04.25;52.59;54.4758;1.6767
2022.11.15;A230823C20;2023.08.23;93.0922;93.131;0.3452
2022.11.15;A290523A20;2029.05.23;67.6791;68.635;0.9644
2022.11.15;A260422E20;2026.04.22;75.5674;76.0302;0.8507
2022.11.15;A330420A20;2033.04.20;59.3181;60.3185;1.2884
2022.11.15;A340622A21;2034.06.22;57.5392;58.6524;0.9
2022.11.15;A290822B21;2029.08.22;98.1;98.4;2.8381
2022.11.15;A260826F21;2026.08.26;73.6654;74.1605;0.3329
2022.11.15;A510428G21;2051.04.28;56.6312;58.1105;2.2027
2022.11.15;A280323B22;2028.03.23;80.3918;81.4289;3.6986
2022.11.15;A321124A22;2032.11.24;75.901;77.2416;3.9041
2022.11.15;A320527G22;2032.05.27;75.5883;76.6712;2.1205
2022.11.15;D230222;2023.02.22;96.9344;97.0043;0
2022.11.15;D230419;2023.04.19;95.4192;95.5212;0
2022.11.15;D230628;2023.06.28;92.9692;93.0774;0
2022.11.15;D230823;2023.08.23;91.3703;91.5401;0
2022.11.15;D230517;2023.05.17;93.8013;93.8237;0
2022.11.15;D231018;2023.10.18;89.1881;89.3746;0
2022.11.15;A320825B22;2032.08.25;96.4;96.8;1.0335
2022.11.16;A231124A07;2023.11.24;93.9076;94.1039;5.8685
2022.11.16;A281022A11;2028.10.22;88.7419;89.8107;0.4623
2022.11.16;A250624B14;2025.06.24;86.9394;87.5062;2.1849
2022.11.16;A240626B15;2024.06.26;87.4388;87.7891;1.1753
2022.11.16;A311022A15;2031.10.22;67.1315;68.3203;0.2226
2022.11.16;A271027A16;2027.10.27;74.4943;75.3151;0.1644
2022.11.16;A261222D17;2026.12.22;75.3059;76.0291;2.4788
2022.11.16;A230726B18;2023.07.26;101.0488;101.05;0.9736
2022.11.16;A381027A18;2038.10.27;54.3939;55.9349;0.1644
2022.11.16;A241024C18;2024.10.24;84.4752;84.852;0.1575
2022.11.16;A300821A19;2030.08.21;68.0162;69.2724;0.7151
2022.11.16;A251126C19;2025.11.26;75.9434;76.4175;0.9726
2022.11.16;A270422B20;2027.04.22;100.51;100.95;1.1569
2022.11.16;A410425A20;2041.04.25;51.5636;53.0253;1.6849
2022.11.16;A230823C20;2023.08.23;92.8717;93.0192;0.3493
2022.11.16;A290523A20;2029.05.23;66.9736;67.7272;0.9699
2022.11.16;A260422E20;2026.04.22;74.8058;75.3309;0.8548
2022.11.16;A330420A20;2033.04.20;57.958;58.9305;1.2945
2022.11.16;A340622A21;2034.06.22;55.6457;56.9724;0.9062
2022.11.16;A290822B21;2029.08.22;98.0278;98.35;2.8714
2022.11.16;A260826F21;2026.08.26;73.0198;73.5581;0.337
2022.11.16;A510428G21;2051.04.28;54.6598;56.6324;2.2137
2022.11.16;A280323B22;2028.03.23;79.6246;80.5064;3.711
2022.11.16;A321124A22;2032.11.24;74.3794;75.4655;3.9171
2022.11.16;A320527G22;2032.05.27;73.3298;74.5821;2.1329
2022.11.16;D230222;2023.02.22;96.9645;97.0311;0
2022.11.16;D230419;2023.04.19;95.4163;95.5176;0
2022.11.16;D230628;2023.06.28;93.0198;93.1546;0
2022.11.16;D230823;2023.08.23;91.3984;91.5872;0
2022.11.16;D230517;2023.05.17;93.6775;93.7664;0
2022.11.16;D231018;2023.10.18;89.1424;89.3357;0
2022.11.16;A320825B22;2032.08.25;96.4;96.75;1.0718
2022.11.17;A231124A07;2023.11.24;93.873;94.1027;5.8849
2022.11.17;A281022A11;2028.10.22;89.1131;90.1874;0.4808
2022.11.17;A250624B14;2025.06.24;87.2238;87.6549;2.2
2022.11.17;A240626B15;2024.06.26;87.6577;87.9459;1.1836
2022.11.17;A311022A15;2031.10.22;67.9912;69.2963;0.2315
2022.11.17;A271027A16;2027.10.27;74.8194;75.6762;0.1726
2022.11.17;A261222D17;2026.12.22;75.6933;76.4479;2.4863
2022.11.17;A230726B18;2023.07.26;100.75;101.05;1.0199
2022.11.17;A381027A18;2038.10.27;55.1609;56.4241;0.1726
2022.11.17;A241024C18;2024.10.24;84.5667;84.9145;0.1644
2022.11.17;A300821A19;2030.08.21;68.9742;70.1627;0.7233
2022.11.17;A251126C19;2025.11.26;76.0032;76.5394;0.9753
2022.11.17;A270422B20;2027.04.22;100.52;100.95;1.2032
2022.11.17;A410425A20;2041.04.25;52.0479;53.4653;1.6932
2022.11.17;A230823C20;2023.08.23;92.8832;93.0622;0.3534
2022.11.17;A290523A20;2029.05.23;67.0965;68.118;0.9753
2022.11.17;A260422E20;2026.04.22;74.9591;75.5772;0.8589
2022.11.17;A330420A20;2033.04.20;58.5949;59.9297;1.3007
2022.11.17;A340622A21;2034.06.22;56.2087;57.3946;0.9123
2022.11.17;A290822B21;2029.08.22;98.0291;98.36;2.9048
2022.11.17;A260826F21;2026.08.26;73.1576;73.82;0.3411
2022.11.17;A510428G21;2051.04.28;54.936;56.6336;2.2247
2022.11.17;A280323B22;2028.03.23;79.9138;80.7992;3.7233
2022.11.17;A321124A22;2032.11.24;74.979;76.2981;3.9301
2022.11.17;A320527G22;2032.05.27;73.8012;75.2232;2.1452
2022.11.17;D230222;2023.02.22;96.8679;96.9362;0
2022.11.17;D230419;2023.04.19;95.4447;95.5454;0
2022.11.17;D230628;2023.06.28;93.0434;93.1938;0
2022.11.17;D230823;2023.08.23;91.4265;91.6147;0
2022.11.17;D230517;2023.05.17;93.7189;93.8427;0
2022.11.17;D231018;2023.10.18;89.2972;89.4682;0
2022.11.17;A320825B22;2032.08.25;96.55;96.75;1.1101
2022.11.18;A231124A07;2023.11.24;93.8725;94.1015;5.9014
2022.11.18;A281022A11;2028.10.22;88.7484;89.858;0.4993
2022.11.18;A250624B14;2025.06.24;87.1962;87.7249;2.2151
2022.11.18;A240626B15;2024.06.26;87.6768;88.0023;1.1918
2022.11.18;A311022A15;2031.10.22;67.7117;68.7672;0.2404
2022.11.18;A271027A16;2027.10.27;74.6414;75.3998;0.1808
2022.11.18;A261222D17;2026.12.22;75.5999;76.2987;2.4938
2022.11.18;A230726B18;2023.07.26;100.75;101.05;1.0663
2022.11.18;A381027A18;2038.10.27;54.6931;56.3058;0.1808
2022.11.18;A241024C18;2024.10.24;84.7304;85.0496;0.1712
2022.11.18;A300821A19;2030.08.21;68.3754;69.639;0.7315
2022.11.18;A251126C19;2025.11.26;75.9604;76.3304;0.9781
2022.11.18;A270422B20;2027.04.22;100.52;100.95;1.2495
2022.11.18;A410425A20;2041.04.25;51.57;53.2184;1.7014
2022.11.18;A230823C20;2023.08.23;92.9075;93.0603;0.3575
2022.11.18;A290523A20;2029.05.23;66.6588;67.6719;0.9808
2022.11.18;A260422E20;2026.04.22;74.8623;75.4558;0.863
2022.11.18;A330420A20;2033.04.20;57.924;59.24;1.3068
2022.11.18;A340622A21;2034.06.22;55.8599;57.0366;0.9185
2022.11.18;A290822B21;2029.08.22;98.0305;98.36;2.9382
2022.11.18;A260826F21;2026.08.26;73.0275;73.7125;0.3452
2022.11.18;A510428G21;2051.04.28;54.5256;56.2027;2.2356
2022.11.18;A280323B22;2028.03.23;79.5366;80.4872;3.7356
2022.11.18;A321124A22;2032.11.24;74.5506;76.0254;3.9432
2022.11.18;A320527G22;2032.05.27;73.7022;75.1747;2.1575
2022.11.18;D230222;2023.02.22;96.9117;96.9368;0
2022.11.18;D230419;2023.04.19;95.4731;95.5733;0
2022.11.18;D230628;2023.06.28;93.0831;93.2116;0
2022.11.18;D230823;2023.08.23;91.4546;91.6423;0
2022.11.18;D230517;2023.05.17;93.6988;93.7647;0
2022.11.18;D231018;2023.10.18;89.311;89.4964;0
2022.11.18;A320825B22;2032.08.25;96.55;96.75;1.1483
2022.11.21;A231124A07;2023.11.24;93.7126;93.9136;5.9507
2022.11.21;A281022A11;2028.10.22;88.636;89.5776;0.5548
2022.11.21;A250624B14;2025.06.24;87.7972;88.2108;2.2603
2022.11.21;A240626B15;2024.06.26;87.8087;88.1583;1.2164
2022.11.21;A311022A15;2031.10.22;67.258;68.5444;0.2671
2022.11.21;A271027A16;2027.10.27;74.611;75.3995;0.2055
2022.11.21;A261222D17;2026.12.22;75.7474;76.4735;2.5164
2022.11.21;A230726B18;2023.07.26;100.75;101.05;1.2054
2022.11.21;A381027A18;2038.10.27;54.122;55.7121;0.2055
2022.11.21;A241024C18;2024.10.24;84.8309;85.2074;0.1918
2022.11.21;A300821A19;2030.08.21;68.098;69.3103;0.7562
2022.11.21;A251126C19;2025.11.26;76.6129;77.0069;0.9863
2022.11.21;A270422B20;2027.04.22;100.55;100.95;1.3883
2022.11.21;A410425A20;2041.04.25;51.1046;52.4869;1.726
2022.11.21;A230823C20;2023.08.23;92.8546;92.974;0.3699
2022.11.21;A290523A20;2029.05.23;66.6159;67.5137;0.9973
2022.11.21;A260422E20;2026.04.22;75.2312;75.643;0.8753
2022.11.21;A330420A20;2033.04.20;57.5621;58.9163;1.3253
2022.11.21;A340622A21;2034.06.22;55.5266;56.797;0.937
2022.11.21;A290822B21;2029.08.22;98.0349;98.42;0
2022.11.21;A260826F21;2026.08.26;73.1728;73.858;0.3575
2022.11.21;A510428G21;2051.04.28;53.2578;55.1487;2.2685
2022.11.21;A280323B22;2028.03.23;79.353;80.1935;3.7726
2022.11.21;A321124A22;2032.11.24;74.1889;75.5986;3.9822
2022.11.21;A320527G22;2032.05.27;73.2517;74.7117;2.1945
2022.11.21;D230222;2023.02.22;96.9811;97.037;0
2022.11.21;D230419;2023.04.19;95.5774;95.653;0
2022.11.21;D230628;2023.06.28;93.1544;93.2707;0
2022.11.21;D230823;2023.08.23;91.507;91.6608;0
2022.11.21;D230517;2023.05.17;93.7756;93.8925;0
2022.11.21;D231018;2023.10.18;89.3674;89.5366;0
2022.11.21;A320825B22;2032.08.25;96.55;96.8;1.2632
2022.11.22;A231124A07;2023.11.24;94.0308;94.2326;5.9671
2022.11.22;A281022A11;2028.10.22;89.911;90.9538;0.5733
2022.11.22;A250624B14;2025.06.24;88.6574;89.1565;2.2753
2022.11.22;A240626B15;2024.06.26;88.6037;88.9071;1.2247
2022.11.22;A311022A15;2031.10.22;68.5507;69.8674;0.276
2022.11.22;A271027A16;2027.10.27;75.856;76.6607;0.2137
2022.11.22;A261222D17;2026.12.22;76.921;77.6886;2.524
2022.11.22;A230726B18;2023.07.26;100.75;101.05;1.2518
2022.11.22;A381027A18;2038.10.27;55.2383;56.8713;0.2137
2022.11.22;A241024C18;2024.10.24;85.6192;85.9858;0.1986
2022.11.22;A300821A19;2030.08.21;69.581;70.8254;0.7644
2022.11.22;A251126C19;2025.11.26;77.5053;77.9473;0.989
2022.11.22;A270422B20;2027.04.22;100.54;100.95;1.4346
2022.11.22;A410425A20;2041.04.25;52.307;53.7965;1.7342
2022.11.22;A230823C20;2023.08.23;93.0171;93.1554;0.374
2022.11.22;A290523A20;2029.05.23;67.8264;68.7821;1.0027
2022.11.22;A260422E20;2026.04.22;76.2592;76.8184;0.8795
2022.11.22;A330420A20;2033.04.20;58.7275;60.0644;1.3315
2022.11.22;A340622A21;2034.06.22;56.9063;58.1619;0.9432
2022.11.22;A290822B21;2029.08.22;97.95;98.4;0
2022.11.22;A260826F21;2026.08.26;74.4176;75.0921;0.3616
2022.11.22;A510428G21;2051.04.28;54.8732;56.5674;2.2795
2022.11.22;A280323B22;2028.03.23;80.4844;81.3757;3.7849
2022.11.22;A321124A22;2032.11.24;75.4937;76.9912;3.9952
2022.11.22;A320527G22;2032.05.27;74.5584;75.9973;2.2068
2022.11.22;D230222;2023.02.22;97.0198;97.0727;0
2022.11.22;D230419;2023.04.19;95.6133;95.681;0
2022.11.22;D230628;2023.06.28;93.2046;93.3521;0
2022.11.22;D230823;2023.08.23;91.5991;91.727;0
2022.11.22;D230517;2023.05.17;93.8517;93.9379;0
2022.11.22;D231018;2023.10.18;89.4254;89.6091;0
2022.11.22;A320825B22;2032.08.25;96.35;96.6;1.3014
2022.11.23;A231124A07;2023.11.24;94.5711;94.8257;0
2022.11.23;A281022A11;2028.10.22;94.0478;95.376;0.5918
2022.11.23;A250624B14;2025.06.24;89.9116;90.5224;2.2904
2022.11.23;A240626B15;2024.06.26;89.8051;90.1276;1.2329
2022.11.23;A311022A15;2031.10.22;72.7565;73.0685;0.2849
2022.11.23;A271027A16;2027.10.27;79.2504;79.4872;0.2219
2022.11.23;A261222D17;2026.12.22;79.9771;80.8417;2.5315
2022.11.23;A230726B18;2023.07.26;100.65;101.1;1.2981
2022.11.23;A381027A18;2038.10.27;59.9362;60.9364;0.2219
2022.11.23;A241024C18;2024.10.24;84.4531;84.8834;0.2055
2022.11.23;A300821A19;2030.08.21;73.78;74.7316;0.7726
2022.11.23;A251126C19;2025.11.26;79.4836;79.8095;0.9918
2022.11.23;A270422B20;2027.04.22;100.7;101.15;1.4809
2022.11.23;A410425A20;2041.04.25;56.8855;57.8501;1.7425
2022.11.23;A230823C20;2023.08.23;93.3112;93.4058;0.3781
2022.11.23;A290523A20;2029.05.23;71.7169;72.1235;1.0082
2022.11.23;A260422E20;2026.04.22;79.2458;79.49;0.8836
2022.11.23;A330420A20;2033.04.20;62.9624;64.0353;1.3377
2022.11.23;A340622A21;2034.06.22;60.7812;62.4865;0.9493
2022.11.23;A290822B21;2029.08.22;98.4;98.75;0.0434
2022.11.23;A260826F21;2026.08.26;77.3338;77.8576;0.3658
2022.11.23;A510428G21;2051.04.28;60.2161;62.6016;2.2904
2022.11.23;A280323B22;2028.03.23;84.2824;84.4327;3.7973
2022.11.23;A321124A22;2032.11.24;80.5102;81.1077;0
2022.11.23;A320527G22;2032.05.27;79.4982;81.2346;2.2192
2022.11.23;D230222;2023.02.22;97.056;97.0798;0
2022.11.23;D230419;2023.04.19;95.7014;95.8137;0
2022.11.23;D230628;2023.06.28;93.2546;93.4121;0
2022.11.23;D230823;2023.08.23;91.7866;91.9466;0
2022.11.23;D230517;2023.05.17;94.1638;94.2717;0
2022.11.23;D231018;2023.10.18;89.8213;89.969;0
2022.11.23;A320825B22;2032.08.25;96.3;96.5;1.3397
2022.11.24;A231124A07;2023.11.24;94.6851;94.8716;0
2022.11.24;A281022A11;2028.10.22;93.0043;94.1371;0.6103
2022.11.24;A250624B14;2025.06.24;90.2659;90.859;2.3055
2022.11.24;A240626B15;2024.06.26;89.8469;90.1821;1.2411
2022.11.24;A311022A15;2031.10.22;71.0256;72.2975;0.2938
2022.11.24;A271027A16;2027.10.27;78.3215;79.2595;0.2301
2022.11.24;A261222D17;2026.12.22;79.7602;80.448;2.539
2022.11.24;A230726B18;2023.07.26;100.75;101.05;1.3445
2022.11.24;A381027A18;2038.10.27;57.2499;58.8961;0.2301
